school_code,concertado_status
44000261,Sí
44004574,No
44010537,No
44000246,No
44010203,No
44010100,No
44004331,No
44010276,No
44010926,No
44004446,No
44005050,No
44005177,No
44004847,No
44000325,No
44010112,No
44010008,No
44010793,No
44005098,No
44004677,No
44010771,No
44004148,No
44005220,No
44000465,No
44004562,No
44010069,No
44004604,No
44010801,No
44004653,No
44004720,No
44010665,No
44005153,No
44010574,No
44010951,No
44005062,No
44010458,No
44010604,No
44004938,No
44000799,No
44010434,No
44010045,No
44004045,No
44000829,No
44010136,No
44005141,No
44010732,No
44005104,No
44010847,No
44010938,No
44004689,No
44004690,No
44010392,No
44005190,No
44004732,No
44004811,No
44010148,No
44004719,No
44010197,No
44004951,No
44001159,No
44010641,No
44005128,No
44005131,No
44010616,No
44005165,No
44001378,No
44010288,No
44010461,No
44010896,No
44010239,No
44010872,No
44001706,No
44010321,No
44004239,No
44010240,No
44004744,No
44010227,No
44010744,No
44010860,No
44004707,No
44010550,No
44010690,No
44004801,No
44010422,No
44010902,No
44004483,No
44004768,No
44002061,No
44010628,No
44010185,No
44010768,No
44010963,No
44002152,No
44010306,No
44005219,No
44010021,No
44004665,No
44010598,No
44005001,No
44002191,No
44010252,No
44002221,No
44005116,No
44004616,No
44010379,No
44004771,No
44010173,No
44010884,No
44010719,No
44010941,No
44004756,No
44010835,No
44002541,No
44010914,No
44004471,No
44004926,No
44004781,No
44010471,No
44003028,No
44004628,No
44010380,No
44005074,No
44010513,No
44002942,No
44010409,No
44003259,No
44010781,No
44010094,No
44010689,No
44010318,No
44010653,No
44003171,Sí
44003041,Sí
44003077,Sí
44003156,Sí
44004124,No
44010011,No
44003272,No
44004306,No
44003120,No
44003107,No
44003090,No
44004173,No
44003284,No
44010483,No
44004318,No
44010707,No
44010215,No
44010070,No
44003247,No
44003211,No
44003223,No
44003235,No
44010677,No
44010264,No
44010823,No
44004495,No
44010549,No
44003636,No
44010291,No
44010033,No
44004550,No
44010124,No
44004884,No
44003715,No
44010495,No
44010151,No
44010811,No
44004598,No
44010501,No
44010410,No
44010525,No
44010631,No
50019032,No
50017655,No
50018714,No
50000151,Sí
50010028,Sí
50000126,No
50017631,No
50017187,No
50000163,No
50000291,No
50018911,No
50011306,No
50018581,No
50017679,No
50018921,No
50000369,No
50018489,No
50000436,No
50018593,No
50011161,No
50011318,No
50018091,No
50000618,No
50018726,No
50011252,No
50011203,No
50000734,No
50000722,No
50018601,No
50011719,No
50017035,No
50017965,No
50000862,Sí
50000850,No
50018301,No
50000874,No
50000904,No
50017977,No
50011321,No
50018751,No
50011720,No
50020083,No
50011288,No
50017783,No
50019408,No
50001180,No
50017084,No
50001121,Sí
50019381,No
50010818,No
50008666,No
50001064,No
50001076,No
50001088,No
50018933,No
50020174,No
50010892,No
50017281,No
50001179,No
50001167,No
50001222,No
50017151,No
50010821,No
50001301,No
50018210,No
50001349,No
50017643,No
50005422,No
50017205,No
50005562,Sí
50010867,No
50009786,No
50005550,No
50011069,No
50001362,Sí
50010831,No
50010764,No
50001350,No
50017746,No
50017126,No
50011732,No
50001672,No
50018763,No
50019378,Sí
50018283,No
50019299,No
50008952,No
50019093,No
50018891,No
50019676,No
50011483,No
50001702,No
50017758,No
50010430,No
50010284,No
50019202,No
50001799,Sí
50001829,Sí
50010843,No
50001763,No
50001775,No
50008678,No
50020289,No
50018325,No
50018970,No
50018982,No
50018994,No
50020186,No
50010909,No
50017230,No
50009129,No
50001830,No
50019986,No
50011331,No
50017931,No
50011367,No
50002007,No
50018039,No
50011008,No
50011215,No
50002032,No
50017825,No
50011343,No
50002123,No
50019913,No
50019731,No
50019962,No
50011291,No
50018404,No
50011434,No
50002275,No
50018441,No
50009543,No
50002329,No
50020198,No
50017709,No
50011771,No
50005574,No
50011355,No
50020009,No
50002433,No
50017141,No
50011185,No
50002457,No
50018775,No
50010961,No
50018477,No
50011148,No
50019603,No
50000412,Sí
50011471,No
50019317,No
50000370,No
50017540,No
50017412,No
50010533,No
50002512,No
50018532,No
50017448,No
50019238,No
50019354,No
50018490,No
50011461,No
50004004,No
50017898,No
50017394,No
50020149,No
50019834,No
50018842,No
50011422,No
50018738,No
50017667,No
50018957,No
50011239,No
50018520,No
50011124,No
50019044,No
50020071,No
50002810,No
50018106,No
50011665,No
50011379,No
50018787,No
50010247,No
50002937,No
50017692,No
50011677,No
50011151,No
50017953,No
50017916,No
50018908,No
50019251,No
50019998,No
50009221,Sí
50003048,No
50018179,No
50011689,No
50020371,No
50019937,No
50005631,No
50005641,No
50003206,No
50018611,No
50020307,No
50011057,No
50005690,No
50005677,No
50005653,No
50011380,No
50018623,No
50019822,No
50011227,No
50019196,No
50003504,No
50018465,No
50019366,No
50018647,No
50011392,No
50019056,No
50003711,No
50018659,No
50003735,No
50018799,No
50019627,No
50011070,No
50005707,No
50018741,No
50003838,Sí
50017680,No
50019123,No
50017278,No
50003863,Sí
50003851,No
50017321,No
50011240,No
50003981,No
50020046,No
50004031,No
50018118,No
50004053,No
50004077,No
50017989,No
50011136,No
50017576,No
50011410,No
50018027,No
50011690,No
50008630,Sí
50005744,No
50020022,No
50017904,No
50018805,No
50008782,No
50017564,No
50004326,No
50019226,No
50011707,No
50004430,No
50018180,No
50004478,No
50019411,No
50004594,Sí
50004570,Sí
50011021,No
50004545,No
50004612,No
50010922,No
50017837,No
50011045,No
50011513,No
50004703,No
50017552,No
50008770,No
50004843,No
50019068,No
50004879,No
50018660,No
50017618,No
50004946,No
50011197,No
50017515,No
50020393,No
50018854,No
50018696,No
50018209,No
50010855,No
50010296,No
50005011,No
50018121,No
50017451,No
50017606,No
50018672,No
50011033,No
50017199,No
50010041,No
50018428,No
50008976,Sí
50005823,Sí
50011409,No
50018684,No
50011173,No
50009488,Sí
50017217,No
50005872,No
50019147,Sí
50005276,No
50018313,No
50017795,No
50019101,No
50005291,No
50005331,No
50019664,No
50019512,No
50010387,No
50017369,No
50018131,No
50011537,No
50006736,No
50017771,No
50019275,No
50017761,No
50019721,No
50019688,No
50020241,No
50019561,No
50020319,No
50017047,No
50010454,No
50011641,No
50010910,No
50019810,No
50011604,No
50017059,No
50019895,No
50019779,No
50009725,No
50009324,No
50007674,Sí
50007376,Sí
50009646,Sí
50008915,Sí
50017001,No
50019883,No
50019536,No
50019494,No
50019391,No
50017229,No
50007613,No
50019809,No
50017801,No
50020137,No
50019305,No
50019871,No
50018386,No
50017941,No
50017242,No
50017345,No
50019159,No
50018167,No
50017163,No
50019214,No
50019743,No
50006931,No
50018507,No
50019263,No
50018702,No
50019861,No
50018064,No
50018571,No
50020320,No
50017308,No
50018453,No
50019457,No
50019433,No
50007005,No
50018866,No
50019470,No
50020332,No
50019858,No
50019718,No
50019950,No
50019755,No
50019007,No
50017175,No
50017291,No
50019445,No
50018052,No
50011756,No
50018076,No
50018234,No
50020061,No
50020058,No
50019241,No
50019342,No
50019421,No
50011628,No
50018398,No
50018295,No
50007078,Sí
50008034,Sí
50005549,No
50006542,Sí
50006554,Sí
50006578,Sí
50006566,Sí
50005628,No
50006581,Sí
50006633,Sí
50006669,Sí
50006700,Sí
50006529,Sí
50007327,Sí
50010272,Sí
50006761,Sí
50006751,Sí
50006840,Sí
50006888,Sí
50009361,No
50006463,Sí
50005781,Sí
50007042,Sí
50007388,Sí
50007479,Sí
50006724,No
50005537,Sí
50007017,Sí
50006803,Sí
50007194,Sí
50007133,Sí
50007157,Sí
50007856,Sí
50006797,Sí
50007352,Sí
50008332,Sí
50005513,Sí
50007421,Sí
50007431,Sí
50011100,Sí
50007236,Sí
50007509,Sí
50007534,Sí
50007728,Sí
50005495,No
50007731,Sí
50007777,Sí
50007789,Sí
50007790,Sí
50007807,Sí
50007248,Sí
50007996,Sí
50006426,No
50006815,Sí
50005483,Sí
50008344,No
50020368,No
50007066,No
50007467,Sí
50007492,Sí
50009026,No
50007716,Sí
50009889,Sí
50017096,Sí
50011793,No
50019482,No
50008654,Sí
50020150,Sí
50020034,No
50010168,Sí
50011574,No
50020162,No
50020356,No
50019640,No
50020290,No
50018556,No
50011631,No
50020095,No
50019901,No
50019974,No
50017503,No
50020010,No
50009051,Sí
50020277,No
50011781,Sí
50020344,No
50019767,No
50011458,No
50009993,No
50011446,No
50010880,No
50010879,No
50019524,No
50019780,No
50019548,No
50017874,No
50019019,No
50006037,No
50017072,No
50019597,No
50018261,No
50018271,No
50019615,No
50019551,No
50019287,No
50018829,No
50010314,No
50017862,No
50006232,No
50005896,No
50005902,No
50011562,No
50006311,No
50006207,No
50005926,No
50018817,No
50008371,No
50008356,No
50010478,No
50010481,No
50008368,No
50005951,No
50006219,No
50008149,No
50005963,No
50005975,No
50009415,No
50005768,No
50010171,No
50006220,No
50010181,No
50005999,No
50006001,No
50006013,No
50011801,No
50009373,No
50006025,No
50011847,No
50005598,No
50006049,No
50006438,No
50009749,No
50009403,No
50018143,No
50006050,No
50006074,No
50008381,No
50009452,No
50019792,No
50018258,No
50009580,No
50009944,No
50017710,No
50010193,No
50008691,No
50009531,No
50005914,No
50010399,No
50006128,No
50006153,No
50006141,No
50009397,No
50006165,No
50006281,No
50009208,No
50018830,No
50018246,No
50009385,No
50011495,No
50011501,No
50011264,No
50010326,No
50008514,No
50020204,No
50018350,No
50018969,No
50018881,No
50018878,No
50018337,No
50020216,No
50018374,No
50018192,No
50018349,No
50017539,No
50018362,No
50020228,No
50018040,No
50019135,No
50020265,No
50017527,No
50020231,No
50011872,No
50010740,No
50009762,No
50017591,No
50018222,No
50017400,No
50011598,No
50017023,No
50017060,No
50018155,No
50011549,No
50017311,No
50020253,No
50017102,No
50019573,No
50019846,No
50010946,No
50009348,No
50018416,No
50008125,No
50019500,No
50008459,No
50010727,No
50009211,No
50010302,No
50008198,No
50005793,No
50008277,No
50009166,No
50017886,No
50008460,No
50008642,No
50010995,No
50011525,No
50010958,No
50008174,No
50010156,No
50009178,No
50010144,No
50008289,No
50010739,No
50008186,No
50011550,No
50009567,No
50010491,No
50010511,No
50019020,No
50006414,No
50020125,No
50019081,No
50008617,Sí
50008605,Sí
50008629,Sí
50008587,No
50017734,No
50019184,No
50017114,No
50009592,No
33005179,No
33028571,No
33028027,No
33018861,No
33028143,No
33023534,No
33001459,No
33001174,Sí
33001231,Sí
33001022,Sí
33001319,Sí
33001216,Sí
33001228,Sí
33001186,Sí
33001344,Sí
33024113,No
33029263,No
33028052,No
33027424,No
33028611,No
33027448,No
33027591,No
33028751,No
33020983,No
33029135,No
33028684,No
33022098,No
33001435,No
33001472,No
33001460,No
33022256,No
33001034,No
33001095,No
33001137,No
33001149,No
33020132,No
33022086,No
33001150,No
33001046,No
33027515,No
33028696,No
33028192,No
33027667,No
33028350,No
33022724,No
33001393,No
33020843,No
33023236,No
33001381,No
33001401,No
33021801,No
33029676,No
33004928,No
33015057,No
33029470,No
33001538,No
33029457,No
33023571,No
33000017,No
33029287,No
33029411,No
33016025,No
33027369,No
33029548,No
33029408,No
33027357,No
33027990,No
33028295,No
33027965,No
33004771,No
33003638,No
33022244,No
33027761,No
33003651,No
33002488,No
33002476,No
33022268,No
33028271,No
33028325,No
33027497,No
33029172,No
33028404,No
33003262,No
33028702,No
33023650,No
33023121,No
33028003,No
33028659,No
33023431,No
33023388,No
33028167,No
33028428,No
33017078,Sí
33027552,No
33029721,No
33004631,No
33028283,No
33015689,No
33027758,No
33023583,No
33004941,No
33028091,No
33006962,No
33006652,No
33016918,No
33003845,No
33027989,No
33016839,No
33023340,No
33029755,No
33021070,No
33023674,No
33000649,No
33010606,No
33027898,No
33027953,No
33028398,No
33029202,No
33029159,Sí
33029196,No
33021902,No
33006044,Sí
33006019,Sí
33028465,No
33024290,No
33028994,No
33024231,Sí
33005556,No
33023637,No
33028878,No
33005881,Sí
33005878,Sí
33006184,No
33005891,Sí
33005969,Sí
33005945,Sí
33005982,Sí
33022335,Sí
33005933,Sí
33006093,Sí
33005911,Sí
33005957,Sí
33006007,Sí
33005908,Sí
33006287,Sí
33029238,No
33028374,No
33024204,No
33006172,Sí
33029445,No
33029160,No
33028544,No
33029111,No
33029299,No
33029378,No
33028477,No
33029317,No
33020995,No
33021744,No
33029044,No
33024149,No
33006445,No
33020557,No
33005404,No
33020570,No
33005337,No
33005210,No
33022104,No
33021653,No
33020545,No
33028982,No
33006081,No
33005428,No
33021926,No
33005398,No
33027874,No
33021914,No
33021872,No
33006494,No
33005362,No
33006068,No
33024289,No
33023601,No
33021665,No
33022566,No
33022360,No
33006342,No
33021938,No
33020314,No
33022578,No
33019701,No
33005350,No
33022554,No
33022271,No
33019695,No
33028660,No
33029354,No
33028842,No
33027795,No
33022116,No
33028179,No
33006263,No
33027679,No
33022128,No
33027783,No
33028106,No
33020569,No
33028234,No
33028568,No
33028945,No
33029056,No
33028258,No
33028601,No
33028775,No
33029482,No
33022621,No
33006135,No
33006101,No
33022131,No
33022359,No
33006160,No
33006123,No
33021860,No
33022694,No
33020880,No
33006159,No
33020041,No
33023017,No
33028155,No
33027588,No
33024186,No
33022207,No
33021896,No
33029032,No
33027621,No
33017111,No
33017091,No
33024162,No
33027400,No
33028957,No
33006883,No
33006937,No
33028301,No
33006925,No
33020326,No
33002166,No
33029330,No
33028866,No
33004539,No
33028581,No
33029071,No
33017388,No
33029381,No
33023108,No
33029081,No
33010837,No
33029615,No
33010621,No
33018113,No
33027862,Sí
33023686,No
33008806,No
33028261,No
33008831,No
33008363,Sí
33008351,No
33028349,No
33008387,No
33027503,No
33017297,No
33020703,No
33027722,No
33020776,No
33020272,No
33017315,No
33023339,No
33020491,No
33005271,No
33007097,No
33021756,No
33028489,No
33007942,No
33021021,Sí
33008171,Sí
33029147,Sí
33027461,No
33028209,No
33028210,No
33008031,No
33007929,No
33022852,No
33007917,No
33008156,No
33008168,No
33008120,No
33007814,No
33008223,No
33007991,No
33028829,No
33028921,No
33027692,No
33028118,No
33028911,No
33023030,No
33007978,No
33008181,No
33023169,No
33019804,No
33022220,No
33015574,No
33027370,No
33011349,No
33610026,Sí
33004795,No
33028088,No
33012147,No
33021768,Sí
33016131,Sí
33016177,No
33016116,No
33028787,No
33016165,No
33013450,No
33029275,No
33000704,No
33014120,Sí
33014090,No
33029305,No
33024061,No
33029123,No
33028416,No
33010229,No
33028362,No
33023510,No
33023522,No
33004679,No
33011180,No
33004710,No
33023391,No
33008405,No
33020090,No
33014934,No
33004849,No
33023972,No
33000522,No
